time,v(v_in),v(out)
3.594500000000078156e-05,2.300000000000000266e+00,3.515414787756153622e-07
3.595000000000077897e-05,2.300000000000000266e+00,3.436932848874608542e-07
3.595500000000077638e-05,2.300000000000000266e+00,3.360494420451814610e-07
3.596000000000077379e-05,2.300000000000000266e+00,3.286045717095248532e-07
3.596500000000077120e-05,2.300000000000000266e+00,3.213535390355960588e-07
3.597000000000076861e-05,2.300000000000000266e+00,3.142913725308398803e-07
3.597500000000076602e-05,2.300000000000000266e+00,3.074132367054559532e-07
3.598000000000076343e-05,2.300000000000000266e+00,3.007142793025615004e-07
3.598500000000076084e-05,2.300000000000000266e+00,2.941896049073504897e-07
3.599000000000075826e-05,2.300000000000000266e+00,2.878345969251439962e-07
3.599500000000075567e-05,2.300000000000000266e+00,2.816449979431725574e-07
3.600000000000075308e-05,2.300000000000000266e+00,2.756166512753849201e-07
3.600500000000075049e-05,2.300000000000000266e+00,2.697453270045781397e-07
3.601000000000074790e-05,2.300000000000000266e+00,2.640268330759790295e-07
3.601500000000074531e-05,2.300000000000000266e+00,2.584572494768684579e-07
3.602000000000074272e-05,2.300000000000000266e+00,2.530328468536759460e-07
3.602500000000074013e-05,2.300000000000000266e+00,2.477498134453408482e-07
3.603000000000073754e-05,2.300000000000000266e+00,2.426043387638508988e-07
3.603500000000073495e-05,2.300000000000000266e+00,2.375928264183879600e-07
3.604000000000073237e-05,2.300000000000000266e+00,2.327117859285974163e-07
3.604500000000072978e-05,2.300000000000000266e+00,2.279578056985290559e-07
3.605000000000072719e-05,2.300000000000000266e+00,2.233275158049044540e-07
3.605500000000072460e-05,2.300000000000000266e+00,2.188176649858893808e-07
3.606000000000072201e-05,2.300000000000000266e+00,2.144252597512206591e-07
3.606500000000071942e-05,2.300000000000000266e+00,2.101473075127472497e-07
3.607000000000071683e-05,2.300000000000000266e+00,2.059807596946068232e-07
3.607500000000071424e-05,2.300000000000000266e+00,2.019226911914946065e-07
3.608000000000071165e-05,2.300000000000000266e+00,1.979702040340959786e-07
3.608500000000070906e-05,2.300000000000000266e+00,1.941204925220210372e-07
3.609000000000070648e-05,2.300000000000000266e+00,1.903709582242036764e-07
3.609500000000070389e-05,2.300000000000000266e+00,1.867191164524831110e-07
3.610000000000070130e-05,2.300000000000000266e+00,1.831624421555258084e-07
3.610500000000069871e-05,2.300000000000000266e+00,1.796983707929751368e-07
3.611000000000069612e-05,2.300000000000000266e+00,1.763244282620661195e-07
3.611500000000069353e-05,2.300000000000000266e+00,1.730382904744840712e-07
3.612000000000069094e-05,2.300000000000000266e+00,1.698377508243419751e-07
3.612500000000068835e-05,2.300000000000000266e+00,1.667206220621195498e-07
3.613000000000068576e-05,2.300000000000000266e+00,1.636846727674907840e-07
3.613500000000068318e-05,2.300000000000000266e+00,1.607277359612370495e-07
3.614000000000068059e-05,2.300000000000000266e+00,1.578478062959979227e-07
3.614500000000067800e-05,2.300000000000000266e+00,1.550429101572849774e-07
3.615000000000067541e-05,2.300000000000000266e+00,1.523110927017415010e-07
3.615500000000067282e-05,2.300000000000000266e+00,1.496505093598303826e-07
3.616000000000067023e-05,2.300000000000000266e+00,1.470592476034959296e-07
3.616500000000066764e-05,2.300000000000000266e+00,1.445353878059522640e-07
3.617000000000066505e-05,2.300000000000000266e+00,1.420771785062150195e-07
3.617500000000066246e-05,2.300000000000000266e+00,1.396829098538826462e-07
3.618000000000065987e-05,2.300000000000000266e+00,1.373508839093070173e-07
3.618500000000065729e-05,2.300000000000000266e+00,1.350795182919573952e-07
3.619000000000065470e-05,2.300000000000000266e+00,1.328673877204037406e-07
3.619500000000065211e-05,2.300000000000000266e+00,1.307130882507445583e-07
3.620000000000064952e-05,2.300000000000000266e+00,1.286150147251957166e-07
3.620500000000064693e-05,2.300000000000000266e+00,1.265714454136541532e-07
3.621000000000064434e-05,2.300000000000000266e+00,1.245809328791280717e-07
3.621500000000064175e-05,2.300000000000000266e+00,1.226423392237198305e-07
3.622000000000063916e-05,2.300000000000000266e+00,1.207543424370139374e-07
3.622500000000063657e-05,2.300000000000000266e+00,1.189154310981043401e-07
3.623000000000063398e-05,2.300000000000000266e+00,1.171243418853485653e-07
3.623500000000063140e-05,2.300000000000000266e+00,1.153798870317791594e-07
3.624000000000062881e-05,2.300000000000000266e+00,1.136808027515160267e-07
3.624500000000062622e-05,2.300000000000000266e+00,1.120259901115460502e-07
3.625000000000062363e-05,2.300000000000000266e+00,1.104143331091257714e-07
3.625500000000062104e-05,2.300000000000000266e+00,1.088445869608404793e-07
3.626000000000061845e-05,2.300000000000000266e+00,1.073155855148345494e-07
3.626500000000061586e-05,2.300000000000000266e+00,1.058262623130152502e-07
3.627000000000061327e-05,2.300000000000000266e+00,1.043756609311563869e-07
3.627500000000061068e-05,2.300000000000000266e+00,1.029629234368025085e-07
3.628000000000060809e-05,2.300000000000000266e+00,1.015871271094344656e-07
3.628500000000060551e-05,2.300000000000000266e+00,1.002473010678496727e-07
3.629000000000060292e-05,2.300000000000000266e+00,9.894249241813901697e-08
3.629500000000060033e-05,2.300000000000000266e+00,9.767169932370679235e-08
3.630000000000059774e-05,2.300000000000000266e+00,9.643390145172398104e-08
3.630500000000059515e-05,2.300000000000000266e+00,9.522821258700721180e-08
3.631000000000059256e-05,2.300000000000000266e+00,9.405384249772334824e-08
3.631500000000058997e-05,2.300000000000000266e+00,9.290993176937472068e-08
3.632000000000058738e-05,2.300000000000000266e+00,9.179570735544033587e-08
3.632500000000058479e-05,2.300000000000000266e+00,9.071055456335409006e-08
3.633000000000058221e-05,2.300000000000000266e+00,8.965373043775772122e-08
3.633500000000057962e-05,2.300000000000000266e+00,8.862445132995766932e-08
3.634000000000057703e-05,2.300000000000000266e+00,8.762200610183727303e-08
3.634500000000057444e-05,2.300000000000000266e+00,8.664573530414235881e-08
3.635000000000057185e-05,2.300000000000000266e+00,8.569493661035511380e-08
3.635500000000056926e-05,2.300000000000000266e+00,8.476878514510110859e-08
3.636000000000056667e-05,2.300000000000000266e+00,8.386659046790608309e-08
3.636500000000056408e-05,2.300000000000000266e+00,8.298789763804542003e-08
3.637000000000056149e-05,2.300000000000000266e+00,8.213225847803415451e-08
3.637500000000055890e-05,2.300000000000000266e+00,8.129904768002003721e-08
3.638000000000055632e-05,2.300000000000000266e+00,8.048755598114726003e-08
3.638500000000055373e-05,2.300000000000000266e+00,7.969711433195256159e-08
3.639000000000055114e-05,2.300000000000000266e+00,7.892714506740284448e-08
3.639500000000054855e-05,2.300000000000000266e+00,7.817715941418802722e-08
3.640000000000054596e-05,2.300000000000000266e+00,7.744665615511316137e-08
3.640500000000054337e-05,2.300000000000000266e+00,7.673508214441112188e-08
3.641000000000054078e-05,2.300000000000000266e+00,7.604202055737652474e-08
3.641500000000053819e-05,2.300000000000000266e+00,7.536714081514458617e-08
3.642000000000053560e-05,2.300000000000000266e+00,7.470991682821841154e-08
3.642500000000053301e-05,2.300000000000000266e+00,7.406971724780249963e-08
3.643000000000053043e-05,2.300000000000000266e+00,7.344610579803856816e-08
3.643500000000052784e-05,2.300000000000000266e+00,7.283883829647828948e-08
3.644000000000052525e-05,2.300000000000000266e+00,7.224755711920881689e-08
3.644500000000052266e-05,2.300000000000000266e+00,7.167175965588668225e-08
3.645000000000052007e-05,2.300000000000000266e+00,7.111101865545808257e-08
3.645500000000051748e-05,2.300000000000000266e+00,7.056490098569045877e-08
3.646000000000051489e-05,2.300000000000000266e+00,7.003289680684336053e-08
3.646500000000051230e-05,2.300000000000000266e+00,6.951456782127545789e-08
3.647000000000050971e-05,2.300000000000000266e+00,6.900961508306881254e-08
3.647500000000050713e-05,2.300000000000000266e+00,6.851778122387611996e-08
3.648000000000050454e-05,2.300000000000000266e+00,6.803876451853572524e-08
3.648500000000050195e-05,2.300000000000000266e+00,6.757227095569911297e-08
3.649000000000049936e-05,2.300000000000000266e+00,6.711800081201183325e-08
3.649500000000049677e-05,2.300000000000000266e+00,6.667562994253730021e-08
3.650000000000049418e-05,2.300000000000000266e+00,6.624481796611597904e-08
3.650500000000049159e-05,2.300000000000000266e+00,6.582523535021201985e-08
3.651000000000048900e-05,2.300000000000000266e+00,6.541653918296993416e-08
3.651500000000048641e-05,2.300000000000000266e+00,6.501838695246776137e-08
3.652000000000048382e-05,2.300000000000000266e+00,6.463046384082206730e-08
3.652500000000048124e-05,2.300000000000000266e+00,6.425253896064067683e-08
3.653000000000047865e-05,2.300000000000000266e+00,6.388448676586158892e-08
3.653500000000047606e-05,2.300000000000000266e+00,6.352613902664783901e-08
3.654000000000047347e-05,2.300000000000000266e+00,6.317717988094525928e-08
3.654500000000047088e-05,2.300000000000000266e+00,6.283722088464248011e-08
3.655000000000046829e-05,2.300000000000000266e+00,6.250600138332188268e-08
3.655500000000046570e-05,2.300000000000000266e+00,6.218337756616328000e-08
3.656000000000046311e-05,2.300000000000000266e+00,6.186914127204039867e-08
3.656500000000046052e-05,2.300000000000000266e+00,6.156307469512920561e-08
3.657000000000045793e-05,2.300000000000000266e+00,6.126499864794071740e-08
3.657500000000045535e-05,2.300000000000000266e+00,6.097480478728496910e-08
3.658000000000045276e-05,2.300000000000000266e+00,6.069236329273738411e-08
3.658500000000045017e-05,2.300000000000000266e+00,6.041739620495601776e-08
3.659000000000044758e-05,2.300000000000000266e+00,6.014963003041131553e-08
3.659500000000044499e-05,2.300000000000000266e+00,5.988885512136263375e-08
3.660000000000044240e-05,2.300000000000000266e+00,5.963482675351829478e-08
3.660500000000043981e-05,2.300000000000000266e+00,5.938729223533470550e-08
3.661000000000043722e-05,2.300000000000000266e+00,5.914615352139662795e-08
3.661500000000043463e-05,2.300000000000000266e+00,5.891129974049331844e-08
3.662000000000043204e-05,2.300000000000000266e+00,5.868253106519411044e-08
3.662500000000042946e-05,2.300000000000000266e+00,5.845971438884108570e-08
3.663000000000042687e-05,2.300000000000000266e+00,5.824260087247571829e-08
3.663500000000042428e-05,2.300000000000000266e+00,5.803101948457876917e-08
3.664000000000042169e-05,2.300000000000000266e+00,5.782498629926105366e-08
3.664500000000041910e-05,2.300000000000000266e+00,5.762441120512057134e-08
3.665000000000041651e-05,2.300000000000000266e+00,5.742914830969510956e-08
3.665500000000041392e-05,2.300000000000000266e+00,5.723915358466717160e-08
3.666000000000041133e-05,2.300000000000000266e+00,5.705423005094424381e-08
3.666500000000040874e-05,2.300000000000000266e+00,5.687400271488452895e-08
3.667000000000040616e-05,2.300000000000000266e+00,5.669832651230322873e-08
3.667500000000040357e-05,2.300000000000000266e+00,5.652721094123855667e-08
3.668000000000040098e-05,2.300000000000000266e+00,5.636049903376854341e-08
3.668500000000039839e-05,2.300000000000000266e+00,5.619808032064846178e-08
3.669000000000039580e-05,2.300000000000000266e+00,5.603994026272740376e-08
3.669500000000039321e-05,2.300000000000000266e+00,5.588595315197705008e-08
3.670000000000039062e-05,2.300000000000000266e+00,5.573597369351822942e-08
3.670500000000038803e-05,2.300000000000000266e+00,5.558992397753049139e-08
3.671000000000038544e-05,2.300000000000000266e+00,5.544769452580162098e-08
3.671500000000038285e-05,2.300000000000000266e+00,5.530916141639147486e-08
3.672000000000038027e-05,2.300000000000000266e+00,5.517423046102594014e-08
3.672500000000037768e-05,2.300000000000000266e+00,5.504278255460547161e-08
3.673000000000037509e-05,2.300000000000000266e+00,5.491469206671717889e-08
3.673500000000037250e-05,2.300000000000000266e+00,5.478985725954544714e-08
3.674000000000036991e-05,2.300000000000000266e+00,5.466818395593945307e-08
3.674500000000036732e-05,2.300000000000000266e+00,5.454967029619907983e-08
3.675000000000036473e-05,2.300000000000000266e+00,5.443441076630722123e-08
3.675500000000036214e-05,2.300000000000000266e+00,5.432233872094551881e-08
3.676000000000035955e-05,2.300000000000000266e+00,5.421324579005675243e-08
3.676500000000035696e-05,2.300000000000000266e+00,5.410701759636036728e-08
3.677000000000035438e-05,2.300000000000000266e+00,5.400352402603636890e-08
3.677500000000035179e-05,2.300000000000000266e+00,5.390259780895193768e-08
3.678000000000034920e-05,2.300000000000000266e+00,5.380414368801806819e-08
3.678500000000034661e-05,2.300000000000000266e+00,5.370819240975929064e-08
3.679000000000034402e-05,2.300000000000000266e+00,5.361480395451380569e-08
3.679500000000034143e-05,2.300000000000000266e+00,5.352390737781415270e-08
3.680000000000033884e-05,2.300000000000000266e+00,5.343533357876648759e-08
3.680500000000033625e-05,2.300000000000000266e+00,5.334906434796086079e-08
3.681000000000033366e-05,2.300000000000000266e+00,5.326520630207013406e-08
3.681500000000033108e-05,2.300000000000000266e+00,5.318363276895895933e-08
3.682000000000032849e-05,2.300000000000000266e+00,5.310412935985238710e-08
3.682500000000032590e-05,2.300000000000000266e+00,5.302661050207479947e-08
3.683000000000032331e-05,2.300000000000000266e+00,5.295106937724981447e-08
3.683500000000032072e-05,2.300000000000000266e+00,5.287752692520240174e-08
3.684000000000031813e-05,2.300000000000000266e+00,5.280592285241536993e-08
3.684500000000031554e-05,2.300000000000000266e+00,5.273607771150140692e-08
3.685000000000031295e-05,2.300000000000000266e+00,5.266786002437502798e-08
3.685500000000031036e-05,2.300000000000000266e+00,5.260129473895512660e-08
3.686000000000030777e-05,2.300000000000000266e+00,5.253643555673071945e-08
3.686500000000030519e-05,2.300000000000000266e+00,5.247331913641770204e-08
3.687000000000030260e-05,2.300000000000000266e+00,5.241199599150196176e-08
3.687500000000030001e-05,2.300000000000000266e+00,5.235247741511188290e-08
3.688000000000029742e-05,2.300000000000000266e+00,5.229463510414030423e-08
3.688500000000029483e-05,2.300000000000000266e+00,5.223826175046040628e-08
3.689000000000029224e-05,2.300000000000000266e+00,5.218331681626442875e-08
3.689500000000028965e-05,2.300000000000000266e+00,5.212988167480981713e-08
3.690000000000028706e-05,2.300000000000000266e+00,5.207795262254104192e-08
3.690500000000028447e-05,2.300000000000000266e+00,5.202741326708128973e-08
3.691000000000028188e-05,2.300000000000000266e+00,5.197808301233567230e-08
3.691500000000027930e-05,2.300000000000000266e+00,5.192990554385359273e-08
3.692000000000027671e-05,2.300000000000000266e+00,5.188297886011999841e-08
3.692500000000027412e-05,2.300000000000000266e+00,5.183733178385835727e-08
3.693000000000027153e-05,2.300000000000000266e+00,5.179284961574900038e-08
3.693500000000026894e-05,2.300000000000000266e+00,5.174937291272472826e-08
3.694000000000026635e-05,2.300000000000000266e+00,5.170687931744912749e-08
3.694500000000026376e-05,2.300000000000000266e+00,5.166544436223550171e-08
3.695000000000026117e-05,2.300000000000000266e+00,5.162507960233110046e-08
3.695500000000025858e-05,2.300000000000000266e+00,5.158579227183462699e-08
3.696000000000025599e-05,2.300000000000000266e+00,5.154763337507975305e-08
3.696500000000025341e-05,2.300000000000000266e+00,5.151061963512426097e-08
3.697000000000025082e-05,2.300000000000000266e+00,5.147461062940345933e-08
3.697500000000024823e-05,2.300000000000000266e+00,5.143940758120313366e-08
3.698000000000024564e-05,2.300000000000000266e+00,5.140498618914045028e-08
3.698500000000024305e-05,2.300000000000000266e+00,5.137152786458568326e-08
3.699000000000024046e-05,2.300000000000000266e+00,5.133913070624931741e-08
3.699500000000023787e-05,2.300000000000000266e+00,5.130761559999012195e-08
3.700000000000023528e-05,2.300000000000000266e+00,5.127689184111974226e-08
3.700500000000023269e-05,2.300000000000000266e+00,5.124707031640228660e-08
3.701000000000023011e-05,2.300000000000000266e+00,5.121812374082557573e-08
3.701500000000022752e-05,2.300000000000000266e+00,5.118988872121251051e-08
3.702000000000022493e-05,2.300000000000000266e+00,5.116221235978253157e-08
3.702500000000022234e-05,2.300000000000000266e+00,5.113506305216794977e-08
3.703000000000021975e-05,2.300000000000000266e+00,5.110851733951685101e-08
3.703500000000021716e-05,2.300000000000000266e+00,5.108270127868414519e-08
3.704000000000021457e-05,2.300000000000000266e+00,5.105771708295701598e-08
3.704500000000021198e-05,2.300000000000000266e+00,5.103344792467408955e-08
3.705000000000020939e-05,2.300000000000000266e+00,5.100976780903263388e-08
3.705500000000020680e-05,2.300000000000000266e+00,5.098675221271051914e-08
3.706000000000020422e-05,2.300000000000000266e+00,5.096441808999795857e-08
3.706500000000020163e-05,2.300000000000000266e+00,5.094269822660876054e-08
3.707000000000019904e-05,2.300000000000000266e+00,5.092152922525484297e-08
3.707500000000019645e-05,2.300000000000000266e+00,5.090083538249945637e-08
3.708000000000019386e-05,2.300000000000000266e+00,5.088063674500268095e-08
3.708500000000019127e-05,2.300000000000000266e+00,5.086097268419938538e-08
3.709000000000018868e-05,2.300000000000000266e+00,5.084182772793950013e-08
3.709500000000018609e-05,2.300000000000000266e+00,5.082311072718854505e-08
3.710000000000018350e-05,2.300000000000000266e+00,5.080475779817324395e-08
3.710500000000018091e-05,2.300000000000000266e+00,5.078682625491227671e-08
3.711000000000017833e-05,2.300000000000000266e+00,5.076943286970294525e-08
3.711500000000017574e-05,2.300000000000000266e+00,5.075266453254168086e-08
3.712000000000017315e-05,2.300000000000000266e+00,5.073638947676776751e-08
3.712500000000017056e-05,2.300000000000000266e+00,5.072048602662228156e-08
3.713000000000016797e-05,2.300000000000000266e+00,5.070503602858161933e-08
3.713500000000016538e-05,2.300000000000000266e+00,5.069003676772938583e-08
3.714000000000016279e-05,2.300000000000000266e+00,5.067541660868524350e-08
3.714500000000016020e-05,2.300000000000000266e+00,5.066122431176177693e-08
3.715000000000015761e-05,2.300000000000000266e+00,5.064748433175908745e-08
3.715500000000015503e-05,2.300000000000000266e+00,5.063405222021131329e-08
3.716000000000015244e-05,2.300000000000000266e+00,5.062083460407187002e-08
3.716500000000014985e-05,2.300000000000000266e+00,5.060792014838261619e-08
3.717000000000014726e-05,2.300000000000000266e+00,5.059531825786404624e-08
