time,v(v_in),v(out),v(c1),v(c2)
1.007884343178661176e-03,2.599037059163294305e+00,4.972770528477060026e+00,3.485781341732865801e+00,4.957260503106537541e+00
1.008884343178661092e-03,2.611585975929721748e+00,4.973245173243328487e+00,3.466659469800386528e+00,4.973292753656445520e+00
1.009884343178661008e-03,2.624130487472885687e+00,4.973562816277405041e+00,3.451291807285860269e+00,4.983358777013652485e+00
1.010884343178660924e-03,2.636670098556947117e+00,4.973848717392386654e+00,3.438738656757632572e+00,4.989654847403697246e+00
1.011884343178660840e-03,2.649204314139536720e+00,4.974037429867419036e+00,3.427543388317203288e+00,4.993571461151726787e+00
1.012884343178660756e-03,2.661732639391282351e+00,4.974238691438633175e+00,3.417593436238739901e+00,4.996011903421494260e+00
1.013884343178660672e-03,2.674254579715353852e+00,4.974373626439790641e+00,3.408042589860973415e+00,4.997522436394167933e+00
1.014884343178660588e-03,2.686769640766991429e+00,4.974539664399605599e+00,3.399104338698898164e+00,4.998464909016218982e+00
1.015884343178660503e-03,2.699277328473014048e+00,4.974652126276332353e+00,3.390200840160192186e+00,4.999045002383812886e+00
1.016884343178660419e-03,2.711777149051324276e+00,4.974802509129851558e+00,3.381654165235780773e+00,4.999409424800200341e+00
1.017884343178660335e-03,2.724268609030410904e+00,4.974904662640460273e+00,3.373011706666031895e+00,4.999631237406371831e+00
1.018884343178660251e-03,2.736751215268820037e+00,4.975046948462732210e+00,3.364618167182923614e+00,4.999772995018945565e+00
1.019884343178660167e-03,2.749224474974635513e+00,4.975143479603082675e+00,3.356088284786547860e+00,4.999857061723790075e+00
1.020884343178660083e-03,2.761687895724919795e+00,4.975280601279743919e+00,3.347757229104162846e+00,4.999912994628221696e+00
1.021884343178659999e-03,2.774140985485160193e+00,4.975373339533406991e+00,3.339283193424799290e+00,4.999944161910883977e+00
1.022884343178659915e-03,2.786583252628699992e+00,4.975506473966545329e+00,3.330980576110529778e+00,4.999966926643272025e+00
1.023884343178659831e-03,2.799014205956135370e+00,4.975596169453362805e+00,3.322540883805118916e+00,4.999977827631493454e+00
1.024884343178659746e-03,2.811433354714715449e+00,4.975725828842915810e+00,3.314254860488357046e+00,4.999987699181731138e+00
1.025884343178659662e-03,2.823840208617707237e+00,4.975812819199969539e+00,3.305841906099745042e+00,4.999990887015361096e+00
1.026884343178659578e-03,2.836234277863768138e+00,4.975939259935175052e+00,3.297569054041883607e+00,4.999995684187662270e+00
1.027884343178659494e-03,2.848615073156263833e+00,4.976023725250901641e+00,3.289180482388190718e+00,4.999995987097716643e+00
1.028884343178659410e-03,2.860982105722594593e+00,4.976147105490344558e+00,3.280920583791152811e+00,4.999998733459084299e+00
1.029884343178659326e-03,2.873334887333493182e+00,4.976229164537593341e+00,3.272556074105036128e+00,4.999998006045695220e+00
1.030884343178659242e-03,2.885672930322291663e+00,4.976349602893423985e+00,3.264310124470049868e+00,4.999999876939073218e+00
1.031884343178659158e-03,2.897995747604177108e+00,4.976429349107582389e+00,3.255970152321491007e+00,4.999998828157266040e+00
1.032884343178659074e-03,2.910302852695430431e+00,4.976546946739413890e+00,3.247739595190631601e+00,5.000000285402708577e+00
1.033884343178658989e-03,2.922593759732604823e+00,4.976624461828321522e+00,3.239424955270465478e+00,4.999999182631722938e+00
1.034884343178658905e-03,2.934867983491743271e+00,4.976739310874852329e+00,3.231211388408513852e+00,5.000000411643109821e+00
1.035884343178658821e-03,2.947125039407506808e+00,4.976814670055942358e+00,3.222923009448681597e+00,4.999999352290157795e+00
1.036884343178658737e-03,2.959364443592313432e+00,4.976926856941132016e+00,3.214728072679527759e+00,5.000000430989699929e+00
1.037884343178658653e-03,2.971585712855446815e+00,4.977000131023077145e+00,3.206466945770535037e+00,4.999999447157938981e+00
1.038884343178658569e-03,2.983788364722120612e+00,4.977109737819694679e+00,3.198292278739249372e+00,5.000000411386109178e+00
1.039884343178658485e-03,2.995971917452531663e+00,4.977180994091425781e+00,3.190059428562611377e+00,4.999999510291737614e+00
1.040884343178658401e-03,3.008135890060883444e+00,4.977288099154206336e+00,3.181906655069547618e+00,5.000000378970485215e+00
1.041884343178658317e-03,3.020279802334365549e+00,4.977357401820494687e+00,3.173703128499089310e+00,4.999999558698100977e+00
1.042884343178658232e-03,3.032403174852111416e+00,4.977462080130410804e+00,3.165573851633886271e+00,5.000000343690377491e+00
1.043884343178658148e-03,3.044505529004134292e+00,4.977529490565188119e+00,3.157400712434285772e+00,4.999999599206665479e+00
1.044884343178658064e-03,3.056586387010213013e+00,4.977631813961444607e+00,3.149296513245157580e+00,5.000000309352906847e+00
1.045884343178657980e-03,3.068645271938763130e+00,4.977697390891908213e+00,3.141154839680453392e+00,4.999999634720966313e+00
1.046884343178657896e-03,3.080681707725653862e+00,4.977797428252037193e+00,3.133077277695272223e+00,5.000000277176831709e+00
1.047884343178657812e-03,3.092695219193007716e+00,4.977861227905769681e+00,3.124968161045093673e+00,4.999999666492453976e+00
1.048884343178657728e-03,3.104685332067966819e+00,4.977959045303292918e+00,3.116918775199806646e+00,5.000000247538476827e+00
1.049884343178657644e-03,3.116651573001404607e+00,4.978021121540606941e+00,3.108843318625148733e+00,4.999999695255715970e+00
1.050884343178657560e-03,3.128593469586614884e+00,4.978116782386759809e+00,3.100823628354808736e+00,5.000000220359867242e+00
1.051884343178657475e-03,3.140510550377968890e+00,4.978177186819051414e+00,3.092782946385680187e+00,4.999999721330156355e+00
1.052884343178657391e-03,3.152402344909525311e+00,4.978270751992544874e+00,3.084794453119287905e+00,5.000000195610761367e+00
1.053884343178657307e-03,3.164268383713596755e+00,4.978329534092204689e+00,3.076789671037487128e+00,4.999999745049343858e+00
1.054884343178657223e-03,3.176108198339286925e+00,4.978421062059872781e+00,3.068833859856687774e+00,5.000000173019322425e+00
1.055884343178657139e-03,3.187921321370990935e+00,4.978478269259698941e+00,3.060866113947845690e+00,4.999999766650173427e+00
1.056884343178657055e-03,3.199707286446836996e+00,4.978567816184109596e+00,3.052944455796142709e+00,5.000000152437153567e+00
1.057884343178656971e-03,3.211465628277103690e+00,4.978623493964489555e+00,3.045014895183778325e+00,4.999999786293829906e+00
1.058884343178656887e-03,3.223195882662595046e+00,4.978711113792620324e+00,3.037128852626210129e+00,5.000000133683768944e+00
1.059884343178656802e-03,3.234897586512943679e+00,4.978765305734283331e+00,3.029238647460497980e+00,4.999999804202048814e+00
1.060884343178656718e-03,3.246570277864924581e+00,4.978851050224220920e+00,3.021389693244493913e+00,5.000000116591726496e+00
1.061884343178656634e-03,3.258213495900668555e+00,4.978903797945304355e+00,3.013540070823480299e+00,4.999999820495758307e+00
1.062884343178656550e-03,3.269826780965861879e+00,4.978987716455599788e+00,3.005729764262796699e+00,5.000000101048886592e+00
1.063884343178656466e-03,3.281409674587899339e+00,4.979039059064535699e+00,2.997922165207658640e+00,4.999999835322867625e+00
1.064884343178656382e-03,3.292961719493971540e+00,4.979121197353582495e+00,2.990152478369005884e+00,5.000000086913379604e+00
1.065884343178656298e-03,3.304482459629124680e+00,4.979171168867200237e+00,2.982389235375482173e+00,4.999999848859418172e+00
1.066884343178656214e-03,3.315971440174267482e+00,4.979251563693496863e+00,2.974663963080768081e+00,5.000000074015600759e+00
1.067884343178656130e-03,3.327428207564120832e+00,4.979300181825615290e+00,2.966951231951635570e+00,4.999999861143902713e+00
1.068884343178656045e-03,3.338852309505122129e+00,4.979378837850093831e+00,2.959282041549737841e+00,5.000000062319870153e+00
1.069884343178655961e-03,3.350243294993287879e+00,4.979426056986214100e+00,2.951642057498112148e+00,4.999999872327695272e+00
1.070884343178655877e-03,3.361600714332018569e+00,4.979502852350000452e+00,2.944073199568738808e+00,5.000000051631806386e+00
1.071884343178655793e-03,3.372924119149844024e+00,4.979548373538485784e+00,2.936595158560029617e+00,4.999999882504721604e+00
1.072884343178655709e-03,3.384213062418129248e+00,4.979622678135873670e+00,2.929303882059096864e+00,5.000000041880723778e+00
1.073884343178655625e-03,3.395467098468726963e+00,4.979665217779248643e+00,2.922326964511381853e+00,4.999999891778470484e+00
1.074884343178655541e-03,3.406685783011562663e+00,4.979734605707693440e+00,2.915919795195085484e+00,5.000000033014512901e+00
1.075884343178655457e-03,3.417868673152181458e+00,4.979769909221606561e+00,2.910415344958686479e+00,4.999999900167456879e+00
1.076884343178655373e-03,3.429015327409225211e+00,4.979827783864425150e+00,2.906202091387531716e+00,5.000000024887878425e+00
1.077884343178655288e-03,3.440125305731870586e+00,4.979847081783185025e+00,2.903594702140357420e+00,4.999999907752491701e+00
1.078884343178655204e-03,3.451198169517199599e+00,4.979884037686783671e+00,2.902685737149127032e+00,5.000000017564898869e+00
1.079884343178655120e-03,3.462233481627507992e+00,4.979879600378543714e+00,2.903400900017603536e+00,4.999999914762764064e+00
1.080884343178655036e-03,3.473230806407568316e+00,4.979891980979175514e+00,2.905535390023137321e+00,5.000000010979790410e+00
1.081884343178654952e-03,3.484189709701830839e+00,4.979864510294430779e+00,2.908909439945211783e+00,4.999999921120068969e+00
1.082884343178654868e-03,3.495109758871556949e+00,4.979856002238215673e+00,2.913322460502643541e+00,5.000000005001925096e+00
1.083884343178654784e-03,3.505990522811902377e+00,4.979810345433574703e+00,2.918558032296431293e+00,4.999999926891254276e+00
1.084884343178654700e-03,3.516831571968941805e+00,4.979786436247502834e+00,2.924454940110021273e+00,4.999999999610436063e+00
1.085884343178654616e-03,3.527632478356612644e+00,4.979728048018360553e+00,2.930883999028855769e+00,4.999999932125341218e+00
1.086884343178654531e-03,3.538392815573627281e+00,4.979693572769770427e+00,2.937744695687952934e+00,4.999999994652958080e+00
1.087884343178654447e-03,3.549112158820294738e+00,4.979626359208405795e+00,2.944956664780875144e+00,4.999999936857643767e+00
1.088884343178654363e-03,3.559790084915301023e+00,4.979584442894609886e+00,2.952456429793143045e+00,4.999999990183416010e+00
1.089884343178654279e-03,3.570426172312405555e+00,4.979510859067246997e+00,2.960192653124353868e+00,4.999999941160503170e+00
1.090884343178654195e-03,3.581020001117089624e+00,4.979463456437718705e+00,2.968124401257238532e+00,4.999999986066356428e+00
1.091884343178654111e-03,3.591571153103133796e+00,4.979385044869345300e+00,2.976217880342571842e+00,4.999999945066597284e+00
1.092884343178654027e-03,3.602079211729123820e+00,4.979333396533916378e+00,2.984445848389399636e+00,4.999999982382256292e+00
1.093884343178653943e-03,3.612543762154895255e+00,4.979251147546516876e+00,2.992785256572350061e+00,4.999999948608576439e+00
1.094884343178653859e-03,3.622964391257917249e+00,4.979196062461667793e+00,3.001217355904722162e+00,4.999999978969532854e+00
1.095884343178653774e-03,3.633340687649593725e+00,4.979110631306056689e+00,3.009725860346363913e+00,4.999999951858300484e+00
1.096884343178653690e-03,3.643672241691512603e+00,4.979052653985567289e+00,3.018297448991615894e+00,4.999999975919563688e+00
1.097884343178653606e-03,3.653958645511611092e+00,4.978964488366687036e+00,3.026920226301237804e+00,4.999999954761653598e+00
1.098884343178653522e-03,3.664199493020276588e+00,4.978903997119142666e+00,3.035584450330682138e+00,4.999999973119676255e+00
1.099884343178653438e-03,3.674394379926388066e+00,4.978813412542464789e+00,3.044281164819789609e+00,4.999999957428812536e+00
1.100884343178653354e-03,3.684542903753265097e+00,4.978750678123644136e+00,3.053003059127013863e+00,4.999999970543198557e+00
1.101884343178653270e-03,3.694644663854565803e+00,4.978657903413311381e+00,3.061743202290592603e+00,4.999999959882354794e+00
1.102884343178653186e-03,3.704699261430095536e+00,4.978593124975732032e+00,3.070495981569888233e+00,4.999999968250554261e+00
1.103884343178653102e-03,3.714706299541558288e+00,4.978498330562038277e+00,3.079255898814265091e+00,4.999999962062130265e+00
1.104884343178653017e-03,3.724665383128226370e+00,4.978431658341643029e+00,3.088018557109252438e+00,4.999999966177378852e+00
1.105884343178652933e-03,3.734576119022531948e+00,4.978334974366682708e+00,3.096779496413467836e+00,4.999999964073003511e+00
1.106884343178652849e-03,3.744438115965589731e+00,4.978266524429471040e+00,3.105535210326386686e+00,4.999999964261845342e+00
1.107884343178652765e-03,3.754250984622650389e+00,4.978168052676143596e+00,3.114282007256603979e+00,4.999999965891777975e+00
1.108884343178652681e-03,3.764014337598458049e+00,4.978097916775823251e+00,3.123017046419984233e+00,4.999999962528521635e+00
1.109884343178652597e-03,3.773727789452561154e+00,4.977997738743884071e+00,3.131737216147350455e+00,4.999999967534788148e+00
1.110884343178652513e-03,3.783390956714502984e+00,4.977925991088278046e+00,3.140440182354019782e+00,4.999999960960930245e+00
1.111884343178652429e-03,3.793003457898993069e+00,4.977824173605084113e+00,3.149123278703742645e+00,4.999999969018284141e+00
1.112884343178652344e-03,3.802564913520941836e+00,4.977750875617168447e+00,3.157784563252093335e+00,4.999999959543639960e+00
1.113884343178652260e-03,3.812074946110452167e+00,4.977647474829494989e+00,3.166421717079771270e+00,4.999999970357048795e+00
1.114884343178652176e-03,3.821533180227723037e+00,4.977572678575281628e+00,3.175033106294427476e+00,4.999999958262649535e+00
1.115884343178652092e-03,3.830939242477865658e+00,4.977467742854089217e+00,3.183616686918266492e+00,4.999999971564522028e+00
1.116884343178652008e-03,3.840292761525647247e+00,4.977391493566939218e+00,3.192171070383049702e+00,4.999999957105268678e+00
1.117884343178651924e-03,3.849593368110153957e+00,4.977285065668130670e+00,3.200694433169509079e+00,4.999999972693681016e+00
1.118884343178651840e-03,3.858840695059362780e+00,4.977207403644828609e+00,3.209185584529165247e+00,4.999999956020090508e+00
1.119884343178651756e-03,3.868034377304637506e+00,4.977099522348913396e+00,3.217642879861243532e+00,4.999999973712527357e+00
1.120884343178651672e-03,3.877174051895146079e+00,4.977020484405395351e+00,3.226065289778745626e+00,4.999999955080508762e+00
1.121884343178651587e-03,3.886259358012184251e+00,4.976911185787975533e+00,3.234451316512758190e+00,4.999999974630772392e+00
1.122884343178651503e-03,3.895289936983425960e+00,4.976830806397823714e+00,3.242800063707747427e+00,4.999999954194313645e+00
1.123884343178651419e-03,3.904265432297074234e+00,4.976720124833204473e+00,3.251110155354029807e+00,4.999999975416984377e+00
1.124884343178651335e-03,3.913185489615941925e+00,4.976638437035178164e+00,3.259380805863323793e+00,4.999999953434293154e+00
1.125884343178651251e-03,3.922049756791441855e+00,4.976526406004943226e+00,3.267610741177513933e+00,4.999999976162576409e+00
1.126884343178651167e-03,3.930857883877484138e+00,4.976443442141815332e+00,3.275799268799590269e+00,4.999999952709956119e+00
1.127884343178651083e-03,3.939609523144290915e+00,4.976330094898725243e+00,3.283945200819530008e+00,4.999999976833476190e+00
1.128884343178650999e-03,3.948304329092128917e+00,4.976245887230022369e+00,3.292047923659037867e+00,4.999999952097577527e+00
1.129884343178650915e-03,3.956941958464949671e+00,4.976131257353455517e+00,3.300106322835904216e+00,4.999999977436127452e+00
1.130884343178650830e-03,3.965522070263935106e+00,4.976045838571214297e+00,3.308119852235003044e+00,4.999999951508062423e+00
1.131884343178650746e-03,3.974044325760960561e+00,4.975929960441020761e+00,3.316087460471301096e+00,4.999999978017697799e+00
1.132884343178650662e-03,3.982508388511974307e+00,4.975843364114268752e+00,3.324008659550278022e+00,4.999999950978044616e+00
1.133884343178650578e-03,3.990913924370270927e+00,4.975726273321409820e+00,3.331882452732737754e+00,4.999999978500055065e+00
1.134884343178650494e-03,3.999260601499685208e+00,4.975638534284606784e+00,3.339708402473096971e+00,4.999999950502490798e+00
